name,artist,popularity,genre,duration_ms,release_date,year,release_year,duration_min
The Real Slim Shady,Eminem,85,hip-hop,284200,2000-05-23,2000.0,2000,4.736666666666666
Star Shopping,Lil Peep,82,hip-hop,142000,2015-08-17,2015.0,2015,2.3666666666666667
Wanna Be (with Megan Thee Stallion),GloRilla,78,hip-hop,156444,2024-04-05,2024.0,2024,2.6074
PUFFIN ON ZOOTIEZ,Future,79,hip-hop,172933,2022-04-29,2022.0,2022,2.882216666666667
Need A Favor,Jelly Roll,77,hip-hop,197400,2023-06-02,2023.0,2023,3.29
Falling Down - Bonus Track,Lil Peep,83,hip-hop,196400,2018-11-09,2018.0,2018,3.2733333333333334
Parking Lot,Mustard,80,hip-hop,172794,2024-06-21,2024.0,2024,2.8799
Somebody Save Me,Eminem,80,hip-hop,230199,2024-07-12,2024.0,2024,3.83665
Houdini,Eminem,83,hip-hop,227032,2024-07-12,2024.0,2024,3.7838666666666665
Solo,Future,80,hip-hop,265996,2017-07-27,2017.0,2017,4.4332666666666665
Gold Digger,Kanye West,80,hip-hop,207626,2005-08-30,2005.0,2005,3.4604333333333335
Redbone,Childish Gambino,81,hip-hop,326933,2016-12-02,2016.0,2016,5.448883333333334
Jimmy Cooks (feat. 21 Savage),Drake,82,hip-hop,218364,2022-06-17,2022.0,2022,3.6394
No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,76,hip-hop,263773,2010-10-01,2010.0,2010,4.396216666666667
The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,80,hip-hop,221746,2017-08-25,2017.0,2017,3.6957666666666666
DNA.,Kendrick Lamar,80,hip-hop,185946,2017-04-14,2017.0,2017,3.0991
SLUT ME OUT 2,NLE Choppa,79,hip-hop,135058,2024-04-12,2024.0,2024,2.250966666666667
DJ Got Us Fallin' In Love (feat. Pitbull),USHER,83,hip-hop,220800,2010-03-30,2010.0,2010,3.68
Passionfruit,Drake,81,hip-hop,298940,2017-03-18,2017.0,2017,4.982333333333333
Cinderella,Future,80,hip-hop,169840,2024-03-22,2024.0,2024,2.8306666666666667
Habits,Eminem,81,hip-hop,298384,2024-07-12,2024.0,2024,4.973066666666667
I Wonder,Kanye West,81,hip-hop,243440,2007-09-11,2007.0,2007,4.057333333333333
Renaissance,Eminem,80,hip-hop,98152,2024-07-12,2024.0,2024,1.6358666666666666
Antarctica,$uicideboy$,77,hip-hop,126850,2016-01-26,2016.0,2016,2.1141666666666667
Texas,BigXthaPlug,75,hip-hop,146133,2023-02-10,2023.0,2023,2.43555
Hope,XXXTENTACION,83,hip-hop,110886,2018-03-16,2018.0,2018,1.8481
Gangsta's Paradise,Coolio,86,hip-hop,240693,1995-11-07,1995.0,1995,4.01155
3005,Childish Gambino,78,hip-hop,234215,2013-12-10,2013.0,2013,3.903583333333333
ball w/o you,21 Savage,80,hip-hop,195046,2018-12-21,2018.0,2018,3.250766666666667
Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,81,hip-hop,319191,2023-10-06,2023.0,2023,5.31985
Power Trip (feat. Miguel),J. Cole,77,hip-hop,241160,2013-06-18,2013.0,2013,4.019333333333333
Drip Too Hard (Lil Baby & Gunna),Lil Baby,80,hip-hop,145542,2018-10-05,2018.0,2018,2.4257
Till I Collapse,Eminem,83,hip-hop,297786,2002-05-26,2002.0,2002,4.9631
Bound 2,Kanye West,81,hip-hop,229146,2013-06-18,2013.0,2013,3.8191
Mask Off,Future,82,hip-hop,204600,2017-06-30,2017.0,2017,3.41
Everybody Dies In Their Nightmares,XXXTENTACION,82,hip-hop,95466,2017-08-25,2017.0,2017,1.5911
Nights,Frank Ocean,79,hip-hop,307151,2016-08-20,2016.0,2016,5.119183333333333
Moonlight,XXXTENTACION,82,hip-hop,135090,2018-03-16,2018.0,2018,2.2515
on one tonight,Gunna,79,hip-hop,90760,2024-05-10,2024.0,2024,1.5126666666666666
Freestyle,Lil Baby,78,hip-hop,162053,2017-12-01,2017.0,2017,2.7008833333333335
For the Last Time,$uicideboy$,76,hip-hop,156081,2017-09-05,2017.0,2017,2.60135
Right My Wrongs,Bryson Tiller,78,hip-hop,249320,2015-10-02,2015.0,2015,4.155333333333333
Jocelyn Flores,XXXTENTACION,81,hip-hop,119133,2017-08-25,2017.0,2017,1.98555
TGIF,GloRilla,79,hip-hop,164571,2024-06-21,2024.0,2024,2.74285
nuts,Lil Peep,81,hip-hop,85360,2015-12-02,2015.0,2015,1.4226666666666667
It Was A Good Day,Ice Cube,79,hip-hop,260000,1992-11-17,1992.0,1992,4.333333333333333
MIDDLE CHILD,J. Cole,78,hip-hop,213593,2019-01-23,2019.0,2019,3.5598833333333335
Pure Cocaine,Lil Baby,78,hip-hop,154023,2018-11-30,2018.0,2018,2.56705
Runaway,Kanye West,81,hip-hop,547733,2010-11-22,2010.0,2010,9.128883333333333
Godzilla (feat. Juice WRLD),Eminem,82,hip-hop,210800,2020-01-17,2020.0,2020,3.513333333333333
Yes Indeed,Lil Baby,77,hip-hop,142273,2018-05-18,2018.0,2018,2.3712166666666668
No Flockin',Kodak Black,75,hip-hop,165290,2015-11-13,2015.0,2015,2.7548333333333335
1000 Blunts,$uicideboy$,76,hip-hop,175476,2022-07-29,2022.0,2022,2.9246
"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,77,hip-hop,168489,2020-02-14,2020.0,2020,2.80815
ORANGE SODA,Baby Keem,78,hip-hop,129882,2019-07-19,2019.0,2019,2.1647
Buy U a Drank (Shawty Snappin') (feat. Yung Joc),T-Pain,77,hip-hop,227960,2007-06-05,2007.0,2007,3.7993333333333332
Ni**as In Paris,JAY-Z,81,hip-hop,219333,2011-08-08,2011.0,2011,3.65555
Brand New Dance,Eminem,80,hip-hop,206649,2024-07-12,2024.0,2024,3.44415
Swimming Pools (Drank),Kendrick Lamar,79,hip-hop,247800,2012-01-01,2012.0,2012,4.13
PISTOL PACCIN,NLE Choppa,75,hip-hop,149449,2023-10-27,2023.0,2023,2.4908166666666665
Violent Crimes,Kanye West,79,hip-hop,215320,2018-06-01,2018.0,2018,3.5886666666666667
Lose Yourself,Eminem,77,hip-hop,326466,2005-12-06,2005.0,2005,5.4411
Low (feat. T-Pain),Flo Rida,81,hip-hop,231400,2008-03-17,2008.0,2008,3.8566666666666665
Let Go,Aaron May,77,hip-hop,176531,2019-02-28,2019.0,2019,2.9421833333333334
Super Bass,Nicki Minaj,79,hip-hop,200013,2010-11-22,2010.0,2010,3.33355
Love Sosa,Chief Keef,78,hip-hop,246213,2012-01-01,2012.0,2012,4.10355
Let's Go,Key Glock,76,hip-hop,140106,2023-06-23,2023.0,2023,2.3351
Me and Your Mama,Childish Gambino,79,hip-hop,379226,2016-12-02,2016.0,2016,6.320433333333333
Homecoming,Kanye West,80,hip-hop,203493,2007-09-11,2007.0,2007,3.39155
Mockingbird,Eminem,85,hip-hop,250760,2004-11-12,2004.0,2004,4.179333333333333
HONEST,Baby Keem,77,hip-hop,172672,2019-07-19,2019.0,2019,2.877866666666667
Push Ups,Drake,78,hip-hop,232774,2024-04-19,2024.0,2024,3.879566666666667
Sky,Playboi Carti,80,hip-hop,193234,2020-12-25,2020.0,2020,3.2205666666666666
Love The Way You Lie,Eminem,84,hip-hop,263373,2010-06-18,2010.0,2010,4.38955
IDGAF (feat. Yeat),Drake,79,hip-hop,260111,2023-10-06,2023.0,2023,4.335183333333333
Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,84,hip-hop,258431,2012-10-09,2012.0,2012,4.307183333333334
meet the grahams,Kendrick Lamar,78,hip-hop,392138,2024-05-03,2024.0,2024,6.535633333333333
Starships,Nicki Minaj,74,hip-hop,210626,2011-01-01,2011.0,2011,3.5104333333333333
The Thin Grey Line,$uicideboy$,75,hip-hop,105724,2024-06-14,2024.0,2024,1.7620666666666667
"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",A$AP Ferg,77,hip-hop,222986,2019-08-16,2019.0,2019,3.7164333333333333
STAY (with Justin Bieber),The Kid LAROI,84,hip-hop,141805,2021-07-27,2021.0,2021,2.3634166666666667
In Da Club,50 Cent,74,hip-hop,193466,2003-02-06,2003.0,2003,3.2244333333333333
My Boo,USHER,81,hip-hop,223440,2004-03-23,2004.0,2004,3.724
Look At Me!,XXXTENTACION,80,hip-hop,126345,2017-02-20,2017.0,2017,2.10575
Headlines,Drake,76,hip-hop,235986,2011-11-15,2011.0,2011,3.9331
NEW MAGIC WAND,"Tyler, The Creator",78,hip-hop,195320,2019-05-17,2019.0,2019,3.255333333333333
Low Life (feat. The Weeknd),Future,78,hip-hop,313546,2016-04-13,2016.0,2016,5.225766666666667
Thorns,$uicideboy$,75,hip-hop,130500,2024-06-14,2024.0,2024,2.175
Kill Yourself (Part III),$uicideboy$,76,hip-hop,145078,2015-09-21,2015.0,2015,2.4179666666666666
Yeah Glo!,GloRilla,75,hip-hop,142702,2024-02-09,2024.0,2024,2.3783666666666665
Heartbeat,Childish Gambino,79,hip-hop,269840,2011-11-15,2011.0,2011,4.497333333333334
Family Matters,Drake,77,hip-hop,456933,2024-05-03,2024.0,2024,7.61555
Son Of A Sinner,Jelly Roll,74,hip-hop,232093,2021-09-17,2021.0,2021,3.8682166666666666
Tobey (feat. Big Sean and BabyTron),Eminem,78,hip-hop,284892,2024-07-02,2024.0,2024,4.7482
Save Me (with Lainey Wilson),Jelly Roll,74,hip-hop,237493,2023-06-02,2023.0,2023,3.9582166666666665
Pyramids,Frank Ocean,77,hip-hop,592920,2012-07-10,2012.0,2012,9.882
Stronger,Kanye West,80,hip-hop,311866,2007-09-11,2007.0,2007,5.197766666666666
Love Is Only a Feeling,Joey Bada$$,76,hip-hop,152041,2017-07-06,2017.0,2017,2.5340166666666666
Evil,Eminem,78,hip-hop,230358,2024-07-12,2024.0,2024,3.8393
Tobey (feat. Big Sean and BabyTron),Eminem,78,hip-hop,284903,2024-07-12,2024.0,2024,4.748383333333333
Self Control,Frank Ocean,77,hip-hop,249667,2016-08-20,2016.0,2016,4.161116666666667
First Person Shooter (feat. J. Cole),Drake,77,hip-hop,247444,2023-10-06,2023.0,2023,4.124066666666667
Location,Playboi Carti,77,hip-hop,168783,2017-04-14,2017.0,2017,2.81305
Hypnotize - 2014 Remaster,The Notorious B.I.G.,79,hip-hop,229826,1997-03-04,1997.0,1997,3.830433333333333
Magnolia,Playboi Carti,78,hip-hop,181812,2017-04-14,2017.0,2017,3.0302
Many Men (Wish Death),50 Cent,73,hip-hop,256226,2003-02-06,2003.0,2003,4.270433333333333
Kiss Me Thru The Phone,Soulja Boy,77,hip-hop,193386,2008-01-01,2008.0,2008,3.2231
Burgundy,$uicideboy$,74,hip-hop,268474,2024-06-14,2024.0,2024,4.474566666666667
Can't Tell Me Nothing,Kanye West,79,hip-hop,271600,2007-09-11,2007.0,2007,4.526666666666666
a lot,21 Savage,77,hip-hop,288624,2018-12-21,2018.0,2018,4.8104
16,Baby Keem,76,hip-hop,156040,2021-09-10,2021.0,2021,2.6006666666666667
Trouble,Eminem,78,hip-hop,41487,2024-07-12,2024.0,2024,0.69145
Transportin',Kodak Black,74,hip-hop,169344,2017-08-18,2017.0,2017,2.8224
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,81,hip-hop,205040,2018-05-25,2018.0,2018,3.417333333333333
Lucifer,Eminem,78,hip-hop,261758,2024-07-12,2024.0,2024,4.362633333333333
HIGHJACK,A$AP Rocky,77,hip-hop,190074,2024-08-02,2024.0,2024,3.1679
Chevrolet (feat. Jelly Roll),Jelly Roll,73,hip-hop,184173,2023-09-29,2023.0,2023,3.06955
SAD!,XXXTENTACION,79,hip-hop,166605,2018-03-16,2018.0,2018,2.77675
white tee,Lil Peep,76,hip-hop,132226,2016-06-10,2016.0,2016,2.2037666666666667
Super Rich Kids,Frank Ocean,76,hip-hop,304760,2012-07-10,2012.0,2012,5.0793333333333335
Still D.R.E.,Dr. Dre,82,hip-hop,270586,1999-11-16,1999.0,1999,4.509766666666667
TGIF,GloRilla,74,hip-hop,164571,2024-06-20,2024.0,2024,2.74285
Dile,Don Omar,82,hip-hop,204600,2003-01-01,2003.0,2003,3.41
Forgot About Dre,Dr. Dre,78,hip-hop,222293,1999-11-16,1999.0,1999,3.7048833333333335
Whip It,BigXthaPlug,73,hip-hop,137716,2023-04-28,2023.0,2023,2.2952666666666666
Ride Wit Me,Nelly,77,hip-hop,291781,2000-06-27,2000.0,2000,4.863016666666667
Paris,$uicideboy$,75,hip-hop,111020,2015-11-20,2015.0,2015,1.8503333333333334
Teenage Fever,Drake,78,hip-hop,219692,2017-03-18,2017.0,2017,3.6615333333333333
bad vibes forever (feat. PnB Rock & Trippie Redd),XXXTENTACION,76,hip-hop,150475,2019-12-06,2019.0,2019,2.5079166666666666
"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,79,hip-hop,260986,2015-05-26,2015.0,2015,4.349766666666667
God's Plan,Drake,82,hip-hop,198973,2018-06-29,2018.0,2018,3.3162166666666666
Trap Queen,Fetty Wap,74,hip-hop,222093,2015-09-25,2015.0,2015,3.70155
LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,77,hip-hop,227360,2017-04-14,2017.0,2017,3.7893333333333334
Hurts Me,Tory Lanez,78,hip-hop,140800,2023-06-27,2023.0,2023,2.3466666666666667
Antichrist,Eminem,77,hip-hop,314226,2024-07-12,2024.0,2024,5.2371
Knife Talk (with 21 Savage ft. Project Pat),Drake,76,hip-hop,242965,2021-09-03,2021.0,2021,4.049416666666667
Chanel,Frank Ocean,77,hip-hop,210285,2017-03-10,2017.0,2017,3.50475
Money Longer,Lil Uzi Vert,74,hip-hop,198944,2016-05-27,2016.0,2016,3.315733333333333
Collard Greens,ScHoolboy Q,76,hip-hop,299960,2014-01-01,2014.0,2014,4.999333333333333
N95,Kendrick Lamar,78,hip-hop,195950,2022-05-13,2022.0,2022,3.265833333333333
Ghost Town,Kanye West,76,hip-hop,271386,2018-06-01,2018.0,2018,4.5231
ILoveUIHateU,Playboi Carti,77,hip-hop,135122,2020-12-25,2020.0,2020,2.2520333333333333
"I'm Good Luv, Enjoy.",Aaron May,77,hip-hop,134547,2019-02-28,2019.0,2019,2.24245
"Hold On, We're Going Home",Drake,71,hip-hop,227880,2013-01-01,2013.0,2013,3.798
Fair Trade (with Travis Scott),Drake,79,hip-hop,291175,2021-09-03,2021.0,2021,4.852916666666666
Empire State Of Mind,JAY-Z,81,hip-hop,276920,2009-09-08,2009.0,2009,4.615333333333333
Going Bad (feat. Drake),Meek Mill,76,hip-hop,180522,2018-11-30,2018.0,2018,3.0087
Spin Bout U,Drake,75,hip-hop,214588,2022-11-04,2022.0,2022,3.5764666666666667
Let You Down,NF,78,hip-hop,212120,2017-10-06,2017.0,2017,3.5353333333333334
Rich Nigga Shit (feat. Young Thug),21 Savage,77,hip-hop,190331,2020-10-02,2020.0,2020,3.1721833333333334
The Thrill,Wiz Khalifa,77,hip-hop,234333,2020-11-11,2020.0,2020,3.90555
Roll in Peace (feat. XXXTENTACION),Kodak Black,74,hip-hop,213132,2017-08-18,2017.0,2017,3.5522
"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,78,hip-hop,242983,2014-06-10,2014.0,2014,4.049716666666667
Riot,XXXTENTACION,77,hip-hop,78680,2020-06-01,2020.0,2020,1.3113333333333332
Matte Black,$uicideboy$,73,hip-hop,238145,2022-07-29,2022.0,2022,3.9690833333333333
Devil In A New Dress,Kanye West,76,hip-hop,351946,2010-11-22,2010.0,2010,5.865766666666667
Bartender (feat. Akon),T-Pain,75,hip-hop,238800,2007-06-05,2007.0,2007,3.98
What You Know Bout Love,Pop Smoke,79,hip-hop,160000,2020-07-03,2020.0,2020,2.6666666666666665
California Love - Original Version,2Pac,79,hip-hop,284906,1998-01-01,1998.0,1998,4.748433333333334
All Of The Lights,Kanye West,77,hip-hop,299613,2010-11-22,2010.0,2010,4.99355
Stand By Me (feat. Morgan Wallen),Lil Durk,72,hip-hop,219173,2023-05-26,2023.0,2023,3.6528833333333335
Shoota (feat. Lil Uzi Vert),Playboi Carti,75,hip-hop,153800,2018-05-11,2018.0,2018,2.5633333333333335
Runnin' Thru the 7th with My Woadies,$uicideboy$,73,hip-hop,205766,2015-09-15,2015.0,2015,3.4294333333333333
The Motto,Drake,73,hip-hop,181573,2011-11-15,2011.0,2011,3.0262166666666666
A Cold Sunday,Lil Yachty,73,hip-hop,107313,2024-02-02,2024.0,2024,1.78855
Guilty Conscience 2,Eminem,77,hip-hop,325531,2024-07-12,2024.0,2024,5.425516666666667
Lone Wolf Hysteria,$uicideboy$,73,hip-hop,107610,2024-06-14,2024.0,2024,1.7935
My House,Flo Rida,77,hip-hop,192190,2015-04-07,2015.0,2015,3.2031666666666667
Tumblr Girls (feat. Christoph Andersson),G-Eazy,78,hip-hop,255680,2014-06-20,2014.0,2014,4.261333333333333
The Next Episode,Dr. Dre,79,hip-hop,161506,1999-11-16,1999.0,1999,2.6917666666666666
Russian Cream,Key Glock,72,hip-hop,142497,2018-02-02,2018.0,2018,2.37495
Beautiful Girls,Sean Kingston,78,hip-hop,225373,2007-07-23,2007.0,2007,3.7562166666666665
Wants and Needs (feat. Lil Baby),Drake,75,hip-hop,192956,2021-03-05,2021.0,2021,3.2159333333333335
Erase Your Social,Lil Uzi Vert,73,hip-hop,199993,2016-08-10,2016.0,2016,3.3332166666666665
Gang Shit No Lame Shit,Key Glock,74,hip-hop,131600,2018-11-23,2018.0,2018,2.1933333333333334
Good Life,Kanye West,75,hip-hop,207000,2007-09-11,2007.0,2007,3.45
Rich Flex,Drake,76,hip-hop,239359,2022-11-04,2022.0,2022,3.989316666666667
Mr. Glock,Key Glock,72,hip-hop,146880,2020-01-31,2020.0,2020,2.448
My Flaws Burn Through My Skin Like Demonic Flames from Hell,$uicideboy$,73,hip-hop,167679,2015-08-01,2015.0,2015,2.79465
Nice For What,Drake,76,hip-hop,210746,2018-06-29,2018.0,2018,3.5124333333333335
6 Foot 7 Foot,Lil Wayne,70,hip-hop,248586,2011-08-29,2011.0,2011,4.1431
Let Me Love You,Mario,70,hip-hop,249093,2004-12-06,2004.0,2004,4.15155
Gasolina,Daddy Yankee,83,hip-hop,192600,2004-07-13,2004.0,2004,3.21
Hell N Back,Bakar,75,hip-hop,213573,2019-08-14,2019.0,2019,3.55955
From The D To The A (feat. Lil Yachty),Tee Grizzley,71,hip-hop,158684,2017-03-17,2017.0,2017,2.6447333333333334
née-nah,21 Savage,76,hip-hop,220584,2024-01-12,2024.0,2024,3.6764
Doo Wop (That Thing),Ms. Lauryn Hill,77,hip-hop,320266,1998-08-25,1998.0,1998,5.337766666666667
Wild Ones (feat. Sia),Flo Rida,79,hip-hop,232946,2012-06-22,2012.0,2012,3.882433333333333
Hit 'Em Up - Single Version,2Pac,78,hip-hop,312626,1998-01-01,1998.0,1998,5.2104333333333335
Lady Killers II,G-Eazy,80,hip-hop,297794,2024-03-17,2024.0,2024,4.963233333333333
Hot In Herre,Nelly,76,hip-hop,228240,2002-06-25,2002.0,2002,3.804
You,Lloyd,73,hip-hop,273133,2007-01-01,2007.0,2007,4.552216666666666
Fried (She a Vibe),Future,73,hip-hop,210173,2024-03-22,2024.0,2024,3.502883333333333
Low Down,Lil Baby,73,hip-hop,144651,2020-05-01,2020.0,2020,2.41085
Rapp Snitch Knishes feat. Mr. Fantastik,MF DOOM,76,hip-hop,172893,2004-11-16,2004.0,2004,2.88155
Love Yourz,J. Cole,74,hip-hop,211496,2014-12-09,2014.0,2014,3.5249333333333333
Superman,Eminem,81,hip-hop,350320,2002-05-26,2002.0,2002,5.838666666666667
Help Me,Real Boston Richey,71,hip-hop,181165,2024-05-31,2024.0,2024,3.019416666666667
First Class,Jack Harlow,76,hip-hop,173947,2022-05-06,2022.0,2022,2.8991166666666666
"GONE, GONE / THANK YOU","Tyler, The Creator",75,hip-hop,375386,2019-05-17,2019.0,2019,6.256433333333334
Wake Up in the Sky,Gucci Mane,77,hip-hop,203161,2018-12-07,2018.0,2018,3.3860166666666665
On Melancholy Hill,Gorillaz,79,hip-hop,233866,2010-03-03,2010.0,2010,3.8977666666666666
Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,79,hip-hop,235613,2012-10-09,2012.0,2012,3.9268833333333335
Big Poppa - 2005 Remaster,The Notorious B.I.G.,77,hip-hop,252746,1994-09-13,1994.0,1994,4.212433333333333
Rich Spirit,Kendrick Lamar,75,hip-hop,202285,2022-05-13,2022.0,2022,3.3714166666666667
Weekend (feat. Miguel),Mac Miller,73,hip-hop,208080,2015-09-18,2015.0,2015,3.468
Die Trying,Key Glock,72,hip-hop,153106,2022-11-17,2022.0,2022,2.5517666666666665
Self Care,Mac Miller,74,hip-hop,345133,2018-08-03,2018.0,2018,5.7522166666666665
Let Em' Know,Bryson Tiller,73,hip-hop,261880,2015-10-02,2015.0,2015,4.3646666666666665
"Are You Going to See the Rose in the Vase, or the Dust on the Table",$uicideboy$,72,hip-hop,150942,2024-06-14,2024.0,2024,2.5157
Temporary,Eminem,76,hip-hop,297667,2024-07-12,2024.0,2024,4.961116666666666
Good Feeling,Flo Rida,80,hip-hop,248133,2012-06-22,2012.0,2012,4.13555
Love Lost,Mac Miller,75,hip-hop,162875,2022-07-22,2022.0,2022,2.714583333333333
Count Me Out,Kendrick Lamar,76,hip-hop,283642,2022-05-13,2022.0,2022,4.727366666666667
Young Metro,Future,74,hip-hop,205346,2024-03-22,2024.0,2024,3.422433333333333
I'm Sprung,T-Pain,73,hip-hop,231040,2005-12-06,2005.0,2005,3.8506666666666667
First Day Out,Tee Grizzley,70,hip-hop,254693,2017-04-07,2017.0,2017,4.244883333333333
Run This Town,JAY-Z,77,hip-hop,267520,2009-09-08,2009.0,2009,4.458666666666667
21 Questions,50 Cent,71,hip-hop,224426,2003-02-06,2003.0,2003,3.7404333333333333
Nothin' on You (feat. Bruno Mars),B.o.B,78,hip-hop,268320,2010-04-27,2010.0,2010,4.472
I Don't Fuck With You,Big Sean,72,hip-hop,284386,2015-02-23,2015.0,2015,4.739766666666666
Life Goes On,Lil Baby,73,hip-hop,247054,2018-05-18,2018.0,2018,4.117566666666667
Stan,Eminem,80,hip-hop,404106,2000-05-23,2000.0,2000,6.7351
Get Low,Lil Jon & The East Side Boyz,74,hip-hop,334066,2002-10-29,2002.0,2002,5.5677666666666665
We Still Don't Trust You,Future,78,hip-hop,252920,2024-04-12,2024.0,2024,4.215333333333334
P power (feat. Drake),Gunna,74,hip-hop,193346,2022-01-13,2022.0,2022,3.2224333333333335
"Me, Myself & I",G-Eazy,80,hip-hop,251466,2015-12-04,2015.0,2015,4.1911
Avalon,$uicideboy$,71,hip-hop,140858,2021-08-13,2021.0,2021,2.3476333333333335
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler, The Creator",73,hip-hop,121572,2021-06-25,2021.0,2021,2.0262
This Could Be Us,Rae Sremmurd,75,hip-hop,206306,2015-01-06,2015.0,2015,3.4384333333333332
Candy Shop,50 Cent,79,hip-hop,209106,2005-03-03,2005.0,2005,3.4851
prove it,21 Savage,74,hip-hop,207585,2024-01-12,2024.0,2024,3.45975
Propuesta Indecente,Romeo Santos,81,hip-hop,235133,2014-02-25,2014.0,2014,3.9188833333333335
Blue World,Mac Miller,74,hip-hop,209440,2020-01-17,2020.0,2020,3.490666666666667
Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,69,hip-hop,204664,2017-06-22,2017.0,2017,3.4110666666666667
Sorrows,Bryson Tiller,74,hip-hop,193702,2020-10-02,2020.0,2020,3.2283666666666666
Road Rage,Eminem,75,hip-hop,217736,2024-07-12,2024.0,2024,3.6289333333333333
King Kunta,Kendrick Lamar,75,hip-hop,234693,2015-03-16,2015.0,2015,3.91155
SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),"Tyler, The Creator",74,hip-hop,588139,2021-06-25,2021.0,2021,9.802316666666666
ZEZE (feat. Travis Scott & Offset),Kodak Black,76,hip-hop,228759,2018-12-14,2018.0,2018,3.81265
POWER,Kanye West,76,hip-hop,292093,2010-11-22,2010.0,2010,4.868216666666667
Pardon Me (Lil Yachty feat. Future & Mike WiLL Made-It),Lil Yachty,72,hip-hop,178900,2020-05-29,2020.0,2020,2.9816666666666665
Search & Rescue,Drake,73,hip-hop,272112,2023-04-07,2023.0,2023,4.5352
BAD!,XXXTENTACION,75,hip-hop,94245,2018-12-07,2018.0,2018,1.57075
Huntin’ Wabbitz,J. Cole,73,hip-hop,162026,2024-04-05,2024.0,2024,2.7004333333333332
Bad One,Eminem,75,hip-hop,270006,2024-07-12,2024.0,2024,4.5001
Chicago Freestyle (feat. Giveon),Drake,76,hip-hop,220487,2020-05-01,2020.0,2020,3.6747833333333335
Hell N Back (feat. Summer Walker),Bakar,75,hip-hop,195147,2023-09-21,2023.0,2023,3.25245
Watch This - ARIZONATEARS Pluggnb Remix,Lil Uzi Vert,75,hip-hop,163139,2023-02-05,2023.0,2023,2.7189833333333335
oui,Jeremih,73,hip-hop,238320,2015-12-04,2015.0,2015,3.972
You Broke My Heart,Drake,72,hip-hop,230709,2023-11-17,2023.0,2023,3.84515
"Lo Que Pasó, Pasó",Daddy Yankee,80,hip-hop,210933,2004-07-13,2004.0,2004,3.51555
all of me,21 Savage,74,hip-hop,198292,2024-01-12,2024.0,2024,3.304866666666667
